study_id,metro_name,dest_airport,dist_mi,verdict,confidence,chosen_freq_wk,chosen_seats,chosen_gauge,margin_pct,fare_down_margin,fuel_down_margin,belf,load_factor,annual_contribution,proposed_share,demand_pax_yr,demand_source,demand_method,implied_vs_anchor_ratio,anchor_2018_pax,share_uncertainty,n_nonstop_incumbents,top_competitor,driver_1,driver_2,driver_service,top_risk,key_assumptions
porter_yyz,"Nashville-Davidson--Murfreesboro--Franklin, TN",BNA,641.1970767885146,PASS,medium,3,132,E195-E2,-9.494254776207551,-28.816770324950067,-18.843012522138686,0.7079668255620655,0.6465789707497077,-342631.34934833116,0.1380317471682805,96873.59639760063,modeled,anchor_x_growth,1.0794198116812583,103908.0,False,4,YX,base margin -9.5% vs hurdle 8.0%,modeled share 14% of 97k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),two or more nonstop incumbents; share model optimistic if they respond,transfer factor; fare premium; airport fee proxy
porter_yyz,"Raleigh-Cary, NC",RDU,540.5895920932021,PASS,medium,3,132,E195-E2,-9.598283266105025,-28.939156783652983,-18.783007426533715,0.6643605153175057,0.6061778483376752,-313038.1812109335,0.21672674546300416,57690.824047075555,modeled,anchor_x_growth,1.2803254562608837,61880.0,False,2,YX,base margin -9.6% vs hurdle 8.0%,modeled share 22% of 58k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),two or more nonstop incumbents; share model optimistic if they respond,transfer factor; fare premium; airport fee proxy
porter_yyz,"New Orleans-Metairie, LA",MSY,1111.2466530625575,PASS,medium,3,132,E195-E2,-15.978331987944339,-36.44509645640511,-26.41560194501225,0.8760548137465725,0.7553607632826072,-787074.0334810391,0.25070001599241876,63760.107572390065,modeled,anchor_x_growth,0.5325089867307713,68390.0,False,2,DL,base margin -16.0% vs hurdle 8.0%,modeled share 25% of 64k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Houston-Pasadena-The Woodlands, TX",IAH,1280.0741114229322,PASS,medium,3,132,E195-E2,-19.60626187522676,-40.713249264972646,-30.493395889767275,0.9251833146022079,0.7735241450546787,-1040197.7186832624,0.13265201818672118,124342.93123475373,modeled,anchor_x_growth,1.3996679368099987,133372.0,False,2,DL,base margin -19.6% vs hurdle 8.0%,modeled share 13% of 124k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Minneapolis-St. Paul-Bloomington, MN-WI",MSP,676.7097251597411,PASS,medium,3,132,E195-E2,-19.69726305885976,-40.820309481011506,-29.975501871076265,0.7226179564843592,0.6037046612578101,-672148.2343853061,0.10984486234682733,113349.23056954502,modeled,anchor_x_growth,1.257751448143886,121580.0,False,6,MQ,base margin -19.7% vs hurdle 8.0%,modeled share 11% of 113k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),two or more nonstop incumbents; share model optimistic if they respond,transfer factor; fare premium; airport fee proxy
porter_yyz,"Denver-Aurora-Centennial, CO",DEN,1311.9797144654904,PASS,medium,3,132,E195-E2,-26.896233339323395,-49.28968628155695,-38.46879411228681,0.9339295123124176,0.7359789079121593,-1370328.3767131045,0.15543612247516256,99538.11441839155,modeled,anchor_x_growth,1.3566633371219659,106766.0,False,2,DL,base margin -26.9% vs hurdle 8.0%,modeled share 16% of 100k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Kansas City, MO-KS",MCI,835.6719788668261,PASS,medium,3,132,E195-E2,-27.93784297563328,-50.51510938309798,-39.159327396376376,0.7839283568366426,0.6127415771625504,-1022028.0346173753,0.3955774337584205,31959.299423622335,modeled,anchor_x_growth,2.1537837555835315,34280.0,False,0,DL,base margin -27.9% vs hurdle 8.0%,modeled share 40% of 32k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Portland-Vancouver-Hillsboro, OR-WA",PDX,2091.4765817956218,PASS,medium,3,132,E195-E2,-31.08685271352065,-54.21982672178902,-43.41454409464156,1.106736716761421,0.8442774342748938,-2225942.9181880895,0.5147312908347679,36723.36068542835,modeled,anchor_x_growth,1.939600837349082,39390.0,False,0,UA,base margin -31.1% vs hurdle 8.0%,modeled share 51% of 37k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Austin-Round Rock-San Marcos, TX",AUS,1357.834104489456,PASS,medium,3,132,E195-E2,-33.82474405815305,-57.440875362533006,-46.06084021643311,0.946220837817338,0.7070597029546054,-1677537.983713702,0.2222226190876831,66389.19813174289,modeled,anchor_x_growth,1.5344670452026572,71210.0,False,2,DL,base margin -33.8% vs hurdle 8.0%,modeled share 22% of 66k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Seattle-Tacoma-Bellevue, WA",SEA,2054.832333159992,PASS,medium,3,132,E195-E2,-36.80824702015506,-60.950878847241256,-49.66120009333624,1.10004808796348,0.8040802451049732,-2488447.8484691815,0.2002204991305167,87076.97100835257,modeled,anchor_x_growth,2.0832627916684814,93400.0,False,2,UA,base margin -36.8% vs hurdle 8.0%,modeled share 20% of 87k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"San Antonio-New Braunfels, TX",SAT,1424.2727154160857,PASS,medium,3,132,E195-E2,-46.701925083361196,-72.59050009807198,-60.162666694031245,0.9634703410697956,0.6567537137105173,-2192132.9472903577,0.3890866525138148,34942.66459735604,modeled,anchor_x_growth,1.6277134134512348,37480.0,False,0,DL,base margin -46.7% vs hurdle 8.0%,modeled share 39% of 35k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Charlotte-Concord-Gastonia, NC-SC",CLT,588.8332528637553,PASS,medium,3,132,E195-E2,-52.652949290582924,-79.59170504774463,-65.56733229084244,0.6856705003270092,0.44916950737833383,-1295250.4970635024,0.1164430016043688,79432.09775065994,modeled,anchor_x_growth,1.1822374421948987,85200.0,False,3,DL,base margin -52.7% vs hurdle 8.0%,modeled share 12% of 79k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),two or more nonstop incumbents; share model optimistic if they respond,transfer factor; fare premium; airport fee proxy
porter_yyz,"Columbus, OH",CMH,304.5463583338193,PASS,medium,3,132,E195-E2,-53.75497518040559,-80.88820609459478,-65.80410755077993,0.5480223538366811,0.3564257697636575,-940417.7328858479,0.3088455533846626,23764.368212022557,modeled,anchor_x_growth,2.828628312572469,25490.0,False,2,9E,base margin -53.8% vs hurdle 8.0%,modeled share 31% of 24k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),two or more nonstop incumbents; share model optimistic if they respond,transfer factor; fare premium; airport fee proxy
porter_yyz,"Memphis, TN-MS-AR",MEM,811.8985343093184,PASS,medium,3,132,E195-E2,-58.35993441629374,-86.30580519563969,-72.21094671508531,0.7751775961031587,0.4895036102158175,-1691966.598709134,0.3723143322934359,27074.03895163339,modeled,anchor_x_growth,1.4678528801546646,29040.0,False,0,DL,base margin -58.4% vs hurdle 8.0%,modeled share 37% of 27k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"St. Louis, MO-IL",STL,653.0971549648069,PASS,medium,3,132,E195-E2,-60.46113952835619,-88.77781120983083,-74.18829952886179,0.7129176838991458,0.4442930456524405,-1505698.0726314466,0.20963963770592609,43641.038682023376,modeled,anchor_x_growth,2.414451027055346,46810.0,False,2,DL,base margin -60.5% vs hurdle 8.0%,modeled share 21% of 44k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),two or more nonstop incumbents; share model optimistic if they respond,transfer factor; fare premium; airport fee proxy
porter_yyz,"Jacksonville, FL",JAX,917.8539122261603,PASS,medium,3,132,E195-E2,-87.85503197669236,-121.00591997257924,-104.47834970423109,0.8131340402920387,0.4328518814406453,-2332865.6024435153,0.2802849984859618,31800.80814876773,modeled,anchor_x_growth,1.785676613628029,34110.0,False,1,DL,base margin -87.9% vs hurdle 8.0%,modeled share 28% of 32k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Salt Lake City-Murray, UT",SLC,1656.3711079486034,PASS,medium,3,132,E195-E2,-89.92286192459143,-123.43866108775464,-107.53219057195734,1.0190044221918015,0.5365359451019622,-3672140.5176070156,0.2606705750430987,42391.75451552239,modeled,anchor_x_growth,1.0668603570529176,45470.0,False,2,DL,base margin -89.9% vs hurdle 8.0%,modeled share 26% of 42k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Myrtle Beach-Conway-North Myrtle Beach, SC",MYR,691.7077949985132,PASS,medium,3,132,E195-E2,-93.77959383191103,-127.97599274342474,-110.45724173011031,0.7286956043921771,0.3760435193316923,-2003913.7168356054,0.5641744155455284,13725.344402408635,modeled,anchor_x_growth,1.0026975874497628,14722.0,False,0,DL,base margin -93.8% vs hurdle 8.0%,modeled share 56% of 14k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Savannah, GA",SAV,802.5285419171765,PASS,medium,3,132,E195-E2,-94.74154033431408,-129.10769451095777,-111.75536168862892,0.7716898863435788,0.3962636246066524,-2216510.7148015355,0.3507969061687656,23260.925338954996,modeled,anchor_x_growth,0.782425540291846,24950.0,False,0,DL,base margin -94.7% vs hurdle 8.0%,modeled share 35% of 23k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Madison, WI",MSN,488.42564217002683,PASS,medium,3,132,E195-E2,-151.79910873183465,-196.23424556686427,-172.65988571309933,0.6404421264583178,0.2543464628146825,-2037028.7538853239,0.538105332487904,9733.228879306218,modeled,anchor_x_growth,4.57967821160482,10440.0,False,0,MQ,base margin -151.8% vs hurdle 8.0%,modeled share 54% of 10k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Louisville/Jefferson County, KY-IN",SDF,495.9868482937009,PASS,medium,3,132,E195-E2,-161.48319436832404,-207.6272874921459,-183.1843051369105,0.6439675502325327,0.24627492860036082,-2104226.1917494154,0.5348615038639636,9481.507442772438,modeled,anchor_x_growth,5.236733246751349,10170.0,False,0,YX,base margin -161.5% vs hurdle 8.0%,modeled share 53% of 9k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Omaha, NE-IA",OMA,843.2915356900797,PASS,medium,3,132,E195-E2,-164.52518646983302,-211.20610172921528,-187.7470641509339,0.7867036260752343,0.2974021629373094,-2928706.785108337,0.44899539704860564,13639.57265366379,modeled,anchor_x_growth,3.7836210758862285,14630.0,False,0,9E,base margin -164.5% vs hurdle 8.0%,modeled share 45% of 14k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Richmond, VA",RIC,443.19765947157543,PASS,medium,3,132,E195-E2,-174.88815430570526,-223.39782859494738,-197.40785714982144,0.6189252945026599,0.2251553167381481,-2041910.1613237888,0.5105818140535499,9080.61774755197,modeled,anchor_x_growth,6.783955615989757,9740.0,False,0,YX,base margin -174.9% vs hurdle 8.0%,modeled share 51% of 9k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Greensboro-High Point, NC",GSO,523.7490923073526,PASS,medium,3,132,E195-E2,-205.50103449889733,-259.41298176340865,-231.01230938330553,0.6567407530849582,0.2149716953208316,-2361960.0005266606,0.48204451229401424,9183.170925399067,modeled,anchor_x_growth,2.9466882778332666,9850.0,False,0,YX,base margin -205.5% vs hurdle 8.0%,modeled share 48% of 9k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Grand Rapids-Wyoming-Kentwood, MI",GRR,301.4314306055555,PASS,medium,3,132,E195-E2,-209.09333713716484,-263.63922016137036,-233.28608270723504,0.5463373508988169,0.17675481327388542,-1811728.3610768872,0.6707958337764582,5425.995409728179,modeled,anchor_x_growth,8.031055904788975,5820.0,False,0,MQ,base margin -209.1% vs hurdle 8.0%,modeled share 67% of 5k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Birmingham, AL",BHM,796.7751152955102,PASS,medium,3,132,E195-E2,-253.30085614361676,-315.6480660513139,-284.145603502714,0.7695373495209343,0.2178136101680199,-3251021.558049164,0.42424238043805296,10572.300334418824,modeled,anchor_x_growth,4.29853207704165,11340.0,False,0,DL,base margin -253.3% vs hurdle 8.0%,modeled share 42% of 11k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Albany-Schenectady-Troy, NY",ALB,300.31737855410995,PASS,low,3,132,E195-E2,-253.77880251855117,-316.21035590417785,-281.4568911616088,0.5457336706604884,0.15425844250006235,-1918176.4063276195,0.8517870694282804,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,True,0,PT,base margin -253.8% vs hurdle 8.0%,modeled share 85% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
porter_yyz,"Dayton-Kettering-Beavercreek, OH",DAY,351.86810367170085,PASS,low,3,132,E195-E2,-254.51648615264776,-317.07821900311495,-282.7802618448342,0.5731048101952506,0.16165815486179763,-2058441.6113819585,0.8926469355403875,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,True,0,OO,base margin -254.5% vs hurdle 8.0%,modeled share 89% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
porter_yyz,"Sacramento-Roseville-Folsom, CA",SMF,2185.1953366484836,PASS,medium,3,132,E195-E2,-257.049333110591,-320.0580389536366,-290.7081165078004,1.1233287233632252,0.31461442976993037,-7010322.646733599,0.32532653039507203,19913.962534672493,modeled,anchor_x_growth,3.1455932925085914,21360.0,False,1,DL,base margin -257.0% vs hurdle 8.0%,modeled share 33% of 20k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Fayetteville-Springdale-Rogers, AR",XNA,927.8538505892056,PASS,medium,3,132,E195-E2,-257.25473041569904,-320.299682841999,-288.8998153165509,0.8165813794094459,0.22857118741556687,-3618943.276583382,0.4495560227838925,10469.747156571728,modeled,anchor_x_growth,4.569941946044012,11230.0,False,0,MQ,base margin -257.3% vs hurdle 8.0%,modeled share 45% of 10k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Lexington-Fayette, KY",LEX,468.36947238764424,PASS,medium,3,132,E195-E2,-259.3377414078084,-322.7502840091864,-288.96476620351785,0.6309922881196209,0.1755986681631404,-2384381.262455836,0.6721829567240244,5379.38032888859,modeled,anchor_x_growth,4.710620317587816,5770.0,False,0,OH,base margin -259.3% vs hurdle 8.0%,modeled share 67% of 5k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Greenville-Anderson-Greer, SC",GSP,622.1753985634494,PASS,medium,3,132,E195-E2,-260.9406938070565,-324.63611036124297,-291.65908218975113,0.6999648662220244,0.19392794390653983,-2805158.6746558934,0.3886877832193753,10273.963817045453,modeled,anchor_x_growth,2.883312430686718,11020.0,False,0,DL,base margin -260.9% vs hurdle 8.0%,modeled share 39% of 10k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Fort Wayne, IN",FWA,339.78867712047065,PASS,low,3,132,E195-E2,-273.83259127747357,-339.8030485617336,-303.51272257676715,0.5667928350468521,0.15161675259773047,-2067072.5649013827,0.8372001381473905,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,True,0,OO,base margin -273.8% vs hurdle 8.0%,modeled share 84% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
porter_yyz,"Charleston-North Charleston, SC",CHS,745.1458533089415,PASS,medium,3,132,E195-E2,-295.9471822044755,-365.82021435820644,-330.2851170358825,0.7498384240598351,0.18937839635201714,-3244645.254152016,0.30354515775159346,12847.116279390775,modeled,anchor_x_growth,3.279510296681058,13780.0,False,1,DL,base margin -295.9% vs hurdle 8.0%,modeled share 30% of 13k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Knoxville, TN",TYS,590.5957206330842,PASS,medium,3,132,E195-E2,-300.421435393702,-371.0840416396495,-334.3080060245697,0.686434806934736,0.1714280870752636,-2822364.113732748,0.47035762716897117,7505.028015173856,modeled,anchor_x_growth,4.966351485050759,8050.0,False,0,DL,base margin -300.4% vs hurdle 8.0%,modeled share 47% of 8k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Des Moines-West Des Moines, IA",DSM,727.6144125646168,PASS,medium,3,132,E195-E2,-323.9127510433243,-398.7208835803815,-360.5872629724179,0.7429886326216517,0.17526923424526042,-3266771.7540732226,0.44242507011817095,8157.639146928104,modeled,anchor_x_growth,4.38430081018658,8750.0,False,0,UA,base margin -323.9% vs hurdle 8.0%,modeled share 44% of 8k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Tucson, AZ",TUS,1869.8861643378991,PASS,medium,3,132,E195-E2,-324.96569590332723,-399.95964223920845,-364.67066938383124,1.0644294013012932,0.25047419393198117,-6542614.055173749,0.4594926754647983,11224.911466173071,modeled,anchor_x_growth,2.2520503116711783,12040.0,False,0,AA,base margin -325.0% vs hurdle 8.0%,modeled share 46% of 11k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Virginia Beach-Chesapeake-Norfolk, VA-NC",ORF,502.01605041716437,PASS,medium,3,132,E195-E2,-361.73419552077723,-443.2167006126792,-400.10737500299774,0.6467642710115477,0.14007285518069115,-2687056.312011214,0.42702930889192314,6754.52521365647,modeled,anchor_x_growth,7.159828701048237,7245.0,False,0,YX,base margin -361.7% vs hurdle 8.0%,modeled share 43% of 7k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
